epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2076.85,0.44232,0.34976,0.00235,0.93891,0.94364,0.96479,0.91344,0.39475,0.30365,0.00275,0.00036936,0.00036936,0.00036936
186,2087.89,0.45047,0.35074,0.00236,0.94925,0.94574,0.96347,0.91228,0.39661,0.29724,0.0028,0.000363972,0.000363972,0.000363972
187,2099.04,0.45915,0.357,0.00238,0.94113,0.94079,0.96256,0.90562,0.42396,0.30769,0.00295,0.000358607,0.000358607,0.000358607
188,2110.18,0.45075,0.34404,0.00228,0.94462,0.9403,0.96151,0.90797,0.40712,0.30381,0.00287,0.000353263,0.000353263,0.000353263
189,2121.31,0.45667,0.35583,0.0024,0.94754,0.94357,0.96413,0.91197,0.40186,0.29148,0.00285,0.000347943,0.000347943,0.000347943
190,2132.53,0.46132,0.3564,0.00242,0.94509,0.93412,0.96416,0.91286,0.40075,0.30127,0.00282,0.000342646,0.000342646,0.000342646
191,2143.55,0.44613,0.33777,0.00234,0.94557,0.93759,0.96302,0.90532,0.41864,0.30508,0.00288,0.000337372,0.000337372,0.000337372
192,2154.65,0.45304,0.35432,0.00234,0.9439,0.94684,0.96397,0.9129,0.39845,0.29819,0.00285,0.000332123,0.000332123,0.000332123
193,2165.97,0.45507,0.36175,0.00237,0.94779,0.9413,0.96406,0.91018,0.40368,0.29956,0.00278,0.0003269,0.0003269,0.0003269
194,2176.92,0.43943,0.34347,0.0023,0.94726,0.94692,0.96466,0.90727,0.41679,0.29829,0.00283,0.000321702,0.000321702,0.000321702
195,2187.93,0.45012,0.34676,0.00234,0.94572,0.94601,0.9657,0.91088,0.40873,0.29305,0.00286,0.00031653,0.00031653,0.00031653
196,2198.88,0.45774,0.35593,0.0024,0.93873,0.94627,0.96458,0.90839,0.42043,0.29821,0.00303,0.000311385,0.000311385,0.000311385
197,2209.8,0.45083,0.34306,0.00233,0.9486,0.94304,0.96364,0.91314,0.39348,0.28797,0.00283,0.000306268,0.000306268,0.000306268
198,2220.75,0.44756,0.3493,0.00233,0.935,0.9377,0.9644,0.9123,0.40556,0.29932,0.00286,0.000301178,0.000301178,0.000301178
199,2231.62,0.4529,0.35344,0.00231,0.9374,0.9411,0.96485,0.91011,0.41191,0.30212,0.00281,0.000296117,0.000296117,0.000296117
200,2242.89,0.45152,0.34682,0.00233,0.94483,0.92541,0.96408,0.91273,0.39949,0.3075,0.00278,0.000291085,0.000291085,0.000291085
201,2254.18,0.44432,0.34146,0.00225,0.93676,0.93964,0.9643,0.91426,0.39192,0.30267,0.00272,0.000286082,0.000286082,0.000286082
202,2265.46,0.43821,0.34605,0.0023,0.94072,0.94514,0.96476,0.91257,0.39942,0.30107,0.00274,0.00028111,0.00028111,0.00028111
203,2276.4,0.4431,0.34668,0.00226,0.94371,0.93949,0.96454,0.9133,0.40056,0.30179,0.00281,0.000276169,0.000276169,0.000276169
204,2287.48,0.44542,0.35436,0.00229,0.93762,0.9446,0.96498,0.91159,0.40695,0.30207,0.00285,0.000271258,0.000271258,0.000271258
205,2299.22,0.44116,0.34869,0.00225,0.94693,0.94656,0.96502,0.91161,0.40465,0.29539,0.00283,0.00026638,0.00026638,0.00026638
206,2310.76,0.44624,0.34587,0.00228,0.94729,0.9451,0.96487,0.91259,0.39414,0.29459,0.00278,0.000261533,0.000261533,0.000261533
207,2322.5,0.43747,0.34785,0.00223,0.94816,0.94675,0.96577,0.91331,0.39871,0.29135,0.00281,0.00025672,0.00025672,0.00025672
208,2334.17,0.44068,0.34489,0.00223,0.94959,0.94394,0.96607,0.91497,0.39785,0.29253,0.00278,0.00025194,0.00025194,0.00025194
209,2346.01,0.43753,0.34622,0.00226,0.9454,0.94331,0.96434,0.91257,0.3991,0.29811,0.00274,0.000247194,0.000247194,0.000247194
210,2357.93,0.43875,0.34215,0.00221,0.94532,0.94028,0.96465,0.91497,0.39425,0.29499,0.00275,0.000242482,0.000242482,0.000242482
211,2369.72,0.43475,0.34537,0.00226,0.94471,0.94311,0.96528,0.91496,0.3905,0.29697,0.0027,0.000237805,0.000237805,0.000237805
212,2381.71,0.43374,0.34808,0.00223,0.94572,0.94206,0.96409,0.91338,0.39281,0.29745,0.00266,0.000233164,0.000233164,0.000233164
213,2393.4,0.44321,0.34521,0.00226,0.94887,0.94192,0.96499,0.91261,0.39532,0.29544,0.00268,0.000228559,0.000228559,0.000228559
214,2405.22,0.43988,0.35177,0.00225,0.9521,0.94267,0.96612,0.91435,0.40006,0.29424,0.00278,0.00022399,0.00022399,0.00022399
215,2417.13,0.4494,0.34441,0.00223,0.95009,0.945,0.96569,0.91417,0.40088,0.29154,0.00279,0.000219458,0.000219458,0.000219458
216,2428.94,0.44545,0.35701,0.00225,0.94779,0.94692,0.96635,0.91495,0.38979,0.29638,0.00268,0.000214963,0.000214963,0.000214963
217,2440.68,0.43545,0.33603,0.00217,0.95016,0.94384,0.96582,0.91354,0.39276,0.29957,0.00267,0.000210507,0.000210507,0.000210507
218,2452.22,0.43504,0.3365,0.00212,0.94927,0.94328,0.96494,0.91401,0.396,0.3054,0.00269,0.000206089,0.000206089,0.000206089
219,2464.35,0.428,0.33639,0.00222,0.94834,0.94167,0.96476,0.91493,0.39285,0.30213,0.00266,0.00020171,0.00020171,0.00020171
220,2476.32,0.44782,0.35215,0.00229,0.94773,0.94156,0.96503,0.91554,0.39704,0.30795,0.00268,0.00019737,0.00019737,0.00019737
221,2488.03,0.44052,0.34626,0.0023,0.94627,0.94474,0.96484,0.9158,0.38999,0.30334,0.00266,0.00019307,0.00019307,0.00019307
222,2499.86,0.44328,0.34359,0.00224,0.94428,0.94295,0.96446,0.91557,0.38201,0.30323,0.0026,0.00018881,0.00018881,0.00018881
223,2511.54,0.43133,0.34657,0.00221,0.94614,0.94469,0.9651,0.91364,0.39296,0.3008,0.00266,0.000184592,0.000184592,0.000184592
224,2523.27,0.43751,0.3434,0.00222,0.94779,0.94286,0.96575,0.91446,0.39215,0.2947,0.00263,0.000180414,0.000180414,0.000180414
225,2534.86,0.43117,0.34158,0.0022,0.94583,0.94514,0.96542,0.91419,0.39212,0.2955,0.00264,0.000176279,0.000176279,0.000176279
226,2546.44,0.42235,0.32975,0.00218,0.94737,0.94288,0.96395,0.9139,0.39027,0.29552,0.00264,0.000172185,0.000172185,0.000172185
227,2558.25,0.42858,0.33707,0.00216,0.94915,0.94488,0.96466,0.91222,0.39867,0.29972,0.00269,0.000168134,0.000168134,0.000168134
228,2569.97,0.43023,0.34482,0.00224,0.94427,0.94064,0.96441,0.91413,0.38953,0.3036,0.00264,0.000164127,0.000164127,0.000164127
229,2581.82,0.42922,0.32755,0.00216,0.94094,0.9417,0.96397,0.91219,0.39091,0.3033,0.0026,0.000160162,0.000160162,0.000160162
230,2593.76,0.43191,0.33392,0.00218,0.94625,0.94358,0.96356,0.91276,0.39156,0.29989,0.00264,0.000156242,0.000156242,0.000156242
231,2605.63,0.43119,0.33887,0.00224,0.94576,0.9375,0.96412,0.91378,0.38744,0.30204,0.00261,0.000152366,0.000152366,0.000152366
232,2617.27,0.43124,0.33609,0.0021,0.94934,0.93816,0.96503,0.91386,0.39529,0.30239,0.00264,0.000148535,0.000148535,0.000148535
233,2629.33,0.43101,0.34252,0.00221,0.94274,0.94325,0.96435,0.91064,0.40225,0.3055,0.00271,0.000144749,0.000144749,0.000144749
234,2641.18,0.43445,0.33393,0.00223,0.94831,0.9427,0.96455,0.9122,0.40141,0.30227,0.00269,0.000141009,0.000141009,0.000141009
235,2653.38,0.43642,0.3496,0.00224,0.94908,0.94477,0.9652,0.91572,0.3886,0.29725,0.00263,0.000137315,0.000137315,0.000137315
236,2665.5,0.43444,0.32973,0.00216,0.94664,0.94534,0.96568,0.91626,0.39067,0.29876,0.00265,0.000133667,0.000133667,0.000133667
237,2677.54,0.4285,0.3393,0.00215,0.94687,0.94399,0.96544,0.91561,0.39106,0.2946,0.00265,0.000130067,0.000130067,0.000130067
238,2689.54,0.4319,0.33291,0.00216,0.95084,0.94535,0.96551,0.91573,0.38924,0.29446,0.00265,0.000126513,0.000126513,0.000126513
239,2701.44,0.42751,0.33725,0.0022,0.94944,0.94759,0.96528,0.91549,0.38784,0.29041,0.00266,0.000123007,0.000123007,0.000123007
240,2713.14,0.41684,0.31665,0.00219,0.94696,0.94248,0.96522,0.91657,0.38487,0.29563,0.00261,0.00011955,0.00011955,0.00011955
241,2724.78,0.43527,0.3338,0.00212,0.94816,0.94494,0.96586,0.91584,0.39127,0.29385,0.00268,0.00011614,0.00011614,0.00011614
242,2736.15,0.42184,0.32417,0.00209,0.94724,0.94389,0.96539,0.9163,0.3851,0.2943,0.00269,0.00011278,0.00011278,0.00011278
243,2747.53,0.43249,0.33723,0.00225,0.94827,0.94327,0.96582,0.91555,0.39013,0.29517,0.00269,0.000109468,0.000109468,0.000109468
244,2758.82,0.43299,0.33492,0.00215,0.94814,0.94552,0.965,0.91726,0.38595,0.29164,0.00268,0.000106206,0.000106206,0.000106206
245,2770.3,0.42523,0.33103,0.00216,0.94534,0.94694,0.96558,0.91608,0.38869,0.2944,0.00267,0.000102994,0.000102994,0.000102994
246,2781.56,0.43158,0.3287,0.00219,0.94294,0.94494,0.96538,0.91658,0.38744,0.29501,0.00267,9.98323e-05,9.98323e-05,9.98323e-05
247,2792.93,0.42513,0.33022,0.00214,0.95178,0.94209,0.96598,0.91689,0.38868,0.29364,0.00268,9.67211e-05,9.67211e-05,9.67211e-05
248,2804.31,0.42427,0.33062,0.00217,0.94922,0.94615,0.9659,0.9179,0.38121,0.28894,0.00262,9.36608e-05,9.36608e-05,9.36608e-05
249,2815.9,0.422,0.32831,0.00209,0.94918,0.94624,0.96587,0.91779,0.38552,0.28805,0.00266,9.06517e-05,9.06517e-05,9.06517e-05
250,2827.27,0.4364,0.34587,0.00216,0.9466,0.94459,0.96604,0.9162,0.39089,0.28819,0.00269,8.76942e-05,8.76942e-05,8.76942e-05
251,2838.87,0.41909,0.33589,0.00215,0.94829,0.94643,0.96608,0.91792,0.38219,0.28677,0.00262,8.47887e-05,8.47887e-05,8.47887e-05
252,2850.84,0.41648,0.32638,0.00216,0.95067,0.9436,0.96599,0.91734,0.38408,0.28917,0.00263,8.19353e-05,8.19353e-05,8.19353e-05
253,2862.17,0.42042,0.33178,0.00207,0.94925,0.94369,0.96613,0.9175,0.38749,0.28944,0.00263,7.91345e-05,7.91345e-05,7.91345e-05
254,2873.33,0.42799,0.33936,0.00212,0.94995,0.94326,0.9666,0.91754,0.38777,0.28738,0.00265,7.63866e-05,7.63866e-05,7.63866e-05
255,2884.38,0.42803,0.33577,0.00217,0.94878,0.94488,0.9666,0.91776,0.38656,0.28873,0.00263,7.36918e-05,7.36918e-05,7.36918e-05
256,2895.36,0.42038,0.33048,0.00215,0.94833,0.94448,0.9664,0.91708,0.38433,0.2904,0.00264,7.10504e-05,7.10504e-05,7.10504e-05
257,2906.48,0.41854,0.33285,0.00216,0.9483,0.94264,0.96624,0.91795,0.39018,0.28936,0.00268,6.84628e-05,6.84628e-05,6.84628e-05
258,2917.68,0.41358,0.3285,0.00212,0.95022,0.94282,0.96618,0.91853,0.38238,0.28778,0.0026,6.59292e-05,6.59292e-05,6.59292e-05
259,2928.85,0.41909,0.32587,0.00213,0.95059,0.94272,0.96605,0.91607,0.38855,0.28889,0.00267,6.34499e-05,6.34499e-05,6.34499e-05
260,2939.98,0.41145,0.3265,0.00212,0.94703,0.94452,0.96599,0.91717,0.38554,0.287,0.00268,6.10251e-05,6.10251e-05,6.10251e-05
261,2950.93,0.41452,0.32737,0.00214,0.94918,0.94366,0.96604,0.91714,0.38599,0.2875,0.00267,5.86552e-05,5.86552e-05,5.86552e-05
262,2962.47,0.42141,0.3385,0.00215,0.94405,0.94591,0.9661,0.91775,0.38573,0.28915,0.00266,5.63404e-05,5.63404e-05,5.63404e-05
263,2974.03,0.41648,0.33772,0.00217,0.94537,0.947,0.96596,0.91681,0.38618,0.28797,0.00266,5.4081e-05,5.4081e-05,5.4081e-05
264,2985.58,0.41178,0.32012,0.0021,0.94935,0.94318,0.96608,0.91847,0.38261,0.2876,0.00261,5.18771e-05,5.18771e-05,5.18771e-05
265,2996.6,0.42016,0.32746,0.00213,0.95124,0.94277,0.96666,0.91774,0.38393,0.28711,0.00261,4.97291e-05,4.97291e-05,4.97291e-05
266,3007.53,0.41532,0.32043,0.00206,0.94768,0.94759,0.96648,0.91797,0.38464,0.28485,0.00263,4.76371e-05,4.76371e-05,4.76371e-05
267,3018.59,0.41459,0.32319,0.00214,0.95064,0.94277,0.96617,0.91707,0.3867,0.28548,0.00265,4.56015e-05,4.56015e-05,4.56015e-05
268,3029.85,0.40382,0.31558,0.00205,0.95103,0.94199,0.96608,0.91654,0.39071,0.2866,0.00269,4.36223e-05,4.36223e-05,4.36223e-05
269,3041.19,0.41836,0.32901,0.00209,0.94839,0.94658,0.96599,0.91698,0.38729,0.28718,0.00266,4.16999e-05,4.16999e-05,4.16999e-05
270,3052.5,0.40979,0.31912,0.00204,0.95067,0.94217,0.96597,0.91715,0.38751,0.28723,0.00267,3.98345e-05,3.98345e-05,3.98345e-05
271,3063.6,0.41845,0.33066,0.00212,0.94627,0.94714,0.96596,0.91824,0.38566,0.28722,0.00263,3.80262e-05,3.80262e-05,3.80262e-05
272,3074.91,0.42218,0.33115,0.00216,0.94614,0.94685,0.96605,0.91863,0.38183,0.28646,0.00264,3.62753e-05,3.62753e-05,3.62753e-05
273,3086.01,0.42861,0.33446,0.00216,0.94887,0.9432,0.96625,0.91794,0.38597,0.28708,0.00264,3.45819e-05,3.45819e-05,3.45819e-05
274,3097.09,0.41779,0.32552,0.00203,0.94889,0.94281,0.96612,0.91812,0.38064,0.28717,0.00261,3.29463e-05,3.29463e-05,3.29463e-05
275,3108.19,0.43021,0.33986,0.00217,0.94858,0.944,0.96626,0.91759,0.38514,0.28611,0.00265,3.13686e-05,3.13686e-05,3.13686e-05
276,3119.24,0.41898,0.32756,0.00205,0.94758,0.94417,0.96633,0.91812,0.38377,0.28719,0.00264,2.98489e-05,2.98489e-05,2.98489e-05
277,3130.33,0.41907,0.33587,0.00216,0.94665,0.94599,0.96636,0.91724,0.38528,0.28746,0.00263,2.83875e-05,2.83875e-05,2.83875e-05
278,3141.25,0.42878,0.33277,0.00207,0.9473,0.94654,0.96616,0.91768,0.38519,0.28678,0.00264,2.69846e-05,2.69846e-05,2.69846e-05
279,3152.29,0.42863,0.33309,0.00217,0.9467,0.94345,0.96636,0.91705,0.38562,0.28845,0.00263,2.56402e-05,2.56402e-05,2.56402e-05
280,3163.5,0.42468,0.32983,0.00211,0.94644,0.94338,0.96614,0.91697,0.38499,0.28818,0.00263,2.43545e-05,2.43545e-05,2.43545e-05
281,3174.59,0.41279,0.3228,0.00206,0.94633,0.94478,0.96618,0.91813,0.38257,0.28863,0.0026,2.31276e-05,2.31276e-05,2.31276e-05
282,3185.67,0.42202,0.3315,0.00211,0.94716,0.94431,0.96612,0.91832,0.38021,0.28805,0.00261,2.19598e-05,2.19598e-05,2.19598e-05
283,3196.82,0.42228,0.33942,0.00212,0.94752,0.94427,0.96625,0.91733,0.38299,0.28871,0.00261,2.0851e-05,2.0851e-05,2.0851e-05
284,3208.21,0.40278,0.32768,0.00208,0.94792,0.94542,0.96672,0.91743,0.3852,0.28618,0.00264,1.98015e-05,1.98015e-05,1.98015e-05
285,3219.62,0.41626,0.3292,0.0021,0.95055,0.94313,0.96653,0.91856,0.38182,0.28572,0.00262,1.88114e-05,1.88114e-05,1.88114e-05
286,3230.8,0.43036,0.34018,0.00215,0.94924,0.94397,0.96661,0.91782,0.38503,0.28566,0.00263,1.78807e-05,1.78807e-05,1.78807e-05
287,3241.98,0.41727,0.32522,0.00208,0.94906,0.9443,0.96664,0.91749,0.38574,0.28604,0.00264,1.70096e-05,1.70096e-05,1.70096e-05
288,3253.39,0.42052,0.32878,0.00208,0.9464,0.94478,0.96656,0.9181,0.38332,0.28681,0.00263,1.61982e-05,1.61982e-05,1.61982e-05
289,3264.47,0.42018,0.33107,0.00208,0.95011,0.94273,0.96655,0.91838,0.38349,0.28635,0.00264,1.54465e-05,1.54465e-05,1.54465e-05
290,3275.77,0.41488,0.33875,0.00214,0.95003,0.94161,0.96667,0.91872,0.38438,0.28649,0.00265,1.47546e-05,1.47546e-05,1.47546e-05
291,3301.82,0.34455,0.29031,0.00234,0.94838,0.94165,0.96721,0.91614,0.39643,0.28539,0.0028,1.41227e-05,1.41227e-05,1.41227e-05
292,3312.45,0.3426,0.29354,0.00239,0.9406,0.94196,0.96713,0.91737,0.39402,0.28569,0.00281,1.35507e-05,1.35507e-05,1.35507e-05
293,3322.95,0.34189,0.29245,0.00237,0.94254,0.94079,0.96716,0.91526,0.39804,0.28566,0.00281,1.30387e-05,1.30387e-05,1.30387e-05
294,3333.53,0.33691,0.28911,0.00233,0.93871,0.94402,0.96699,0.91452,0.40095,0.28654,0.00282,1.25869e-05,1.25869e-05,1.25869e-05
295,3344.06,0.33567,0.28532,0.00233,0.94402,0.94037,0.96701,0.91698,0.39699,0.28443,0.0028,1.21952e-05,1.21952e-05,1.21952e-05
296,3354.97,0.33691,0.2922,0.00232,0.94538,0.94248,0.96715,0.91765,0.39547,0.28311,0.00279,1.18637e-05,1.18637e-05,1.18637e-05
297,3365.7,0.33722,0.28802,0.00234,0.94585,0.94181,0.96703,0.91679,0.39539,0.28443,0.00278,1.15924e-05,1.15924e-05,1.15924e-05
298,3376.38,0.33479,0.28733,0.0023,0.94679,0.94212,0.96741,0.91771,0.39321,0.28219,0.00277,1.13814e-05,1.13814e-05,1.13814e-05
299,3386.97,0.33988,0.2878,0.00234,0.94722,0.9429,0.96758,0.91778,0.39285,0.28207,0.00276,1.12306e-05,1.12306e-05,1.12306e-05
300,3397.52,0.33318,0.28918,0.00221,0.94869,0.94022,0.96729,0.91744,0.39358,0.28279,0.00277,1.11402e-05,1.11402e-05,1.11402e-05
